countryId,yearId,deathCauseId,count
120,41,26,381
120,41,27,3997
120,41,28,517
121,41,1,640
121,41,2,10244
121,41,3,2299
121,41,4,928
121,41,5,1357
121,41,6,1481
121,41,7,24226
121,41,8,1082
121,41,9,18777
121,41,10,40719
121,41,11,2526
121,41,12,169
121,41,13,25461
121,41,14,1080
121,41,15,121
121,41,16,4848
121,41,17,4615
121,41,18,26092
121,41,19,1463
121,41,20,18447
121,41,21,13799
121,41,22,101
121,41,23,398
121,41,24,4538
121,41,25,10336
121,41,26,339
121,41,27,5648
121,41,28,447
122,41,1,11159
122,41,2,59423
122,41,3,17332
122,41,4,5404
122,41,5,5011
122,41,6,10704
122,41,7,44794
122,41,8,14705
122,41,9,40717
122,41,10,67225
122,41,11,2137
122,41,12,314
122,41,13,85346
122,41,14,6789
122,41,15,1816
122,41,16,70099
122,41,17,33182
122,41,18,96038
122,41,19,8378
122,41,20,34182
122,41,21,17380
122,41,22,2437
122,41,23,1632
122,41,24,5479
122,41,25,15290
122,41,26,353
122,41,27,15677
122,41,28,482
123,41,1,339
123,41,2,1416
123,41,3,110
123,41,4,179
123,41,5,484
123,41,6,195
123,41,7,863
123,41,8,195
123,41,9,984
123,41,10,947
123,41,11,251
123,41,12,80
123,41,13,1363
123,41,14,142
123,41,15,95
123,41,16,1006
123,41,17,867
123,41,18,1690
123,41,19,658
123,41,20,626
123,41,21,514
123,41,22,32
123,41,23,39
123,41,24,34
123,41,25,164
123,41,26,9
123,41,27,138
123,41,28,23
124,41,1,1
124,41,2,14
124,41,3,2
124,41,4,3
124,41,5,3
124,41,6,2
124,41,7,1
124,41,8,3
124,41,9,4
124,41,10,3
124,41,11,1
124,41,12,0
124,41,13,3
124,41,14,2
124,41,15,1
124,41,16,11
124,41,17,9
124,41,18,4
124,41,19,12
124,41,20,0
124,41,21,0
124,41,22,0
124,41,23,0
124,41,24,0
124,41,25,0
124,41,26,0
124,41,27,0
124,41,28,0
125,41,1,6412
125,41,2,10580
125,41,3,956
125,41,4,1437
125,41,5,2080
125,41,6,1806
125,41,7,19930
125,41,8,4110
125,41,9,30545
125,41,10,34588
125,41,11,886
125,41,12,1113
125,41,13,37545
125,41,14,1532
125,41,15,432
125,41,16,19908
125,41,17,4396
125,41,18,42511
125,41,19,1445
125,41,20,15278
125,41,21,10085
125,41,22,362
125,41,23,572
125,41,24,1660
125,41,25,8795
125,41,26,109
125,41,27,3294
125,41,28,1101
126,41,1,8840
126,41,2,26706
126,41,3,1617
126,41,4,5666
126,41,5,5444
126,41,6,2320
126,41,7,2
126,41,8,2762
126,41,9,506
126,41,10,90
126,41,11,642
126,41,12,1161
126,41,13,42
126,41,14,2001
126,41,15,1666
126,41,16,36808
126,41,17,12428
126,41,18,8847
126,41,19,10327
126,41,20,2
126,41,21,42
126,41,22,278
126,41,23,1023
126,41,24,0
126,41,25,1
126,41,26,0
126,41,27,4
126,41,28,2
127,41,1,457
127,41,2,6659
127,41,3,471
127,41,4,1234
127,41,5,1226
127,41,6,415
127,41,7,3
127,41,8,450
127,41,9,177
127,41,10,25
127,41,11,160
127,41,12,222
127,41,13,15
127,41,14,359
127,41,15,598
127,41,16,6198
127,41,17,1780
127,41,18,472
127,41,19,2551
127,41,20,1
127,41,21,23
127,41,22,123
127,41,23,174
127,41,24,0
127,41,25,2
127,41,26,0
127,41,27,4
127,41,28,1
128,41,1,242
128,41,2,1786
128,41,3,285
128,41,4,254
128,41,5,606
128,41,6,212
128,41,7,1941
128,41,8,235
128,41,9,2265
128,41,10,2775
128,41,11,220
128,41,12,109
128,41,13,2171
128,41,14,205
128,41,15,38
128,41,16,806
128,41,17,1374
128,41,18,2409
128,41,19,780
128,41,20,1476
128,41,21,680
128,41,22,24
128,41,23,60
128,41,24,37
128,41,25,416
128,41,26,110
128,41,27,852
128,41,28,18
129,41,1,1474
129,41,2,4125
129,41,3,384
129,41,4,541
129,41,5,501
129,41,6,703
129,41,7,31565
129,41,8,980
129,41,9,14284
129,41,10,53079
129,41,11,662
129,41,12,41
129,41,13,22786
129,41,14,384
129,41,15,134
129,41,16,754
129,41,17,1308
129,41,18,24216
129,41,19,965
129,41,20,24220
129,41,21,17292
129,41,22,16
129,41,23,176
129,41,24,5648
129,41,25,14530
129,41,26,558
129,41,27,6825
129,41,28,466
130,41,1,23072
130,41,2,62322
130,41,3,5313
130,41,4,8952
130,41,5,30680
130,41,6,6839
130,41,7,249780
130,41,8,7165
130,41,9,131121
130,41,10,293766
130,41,11,8624
130,41,12,665
130,41,13,164658
130,41,14,5852
130,41,15,2812
130,41,16,14437
130,41,17,29657
130,41,18,187153
130,41,19,16540
130,41,20,184770
130,41,21,130240
130,41,22,1026
130,41,23,2139
130,41,24,20013
130,41,25,87495
130,41,26,3042
130,41,27,52087
130,41,28,2328
131,41,1,0
131,41,2,6
131,41,3,1
131,41,4,1
131,41,5,1
131,41,6,1
131,41,7,0
131,41,8,1
131,41,9,0
131,41,10,0
131,41,11,0
131,41,12,0
131,41,13,1
131,41,14,1
131,41,15,1
131,41,16,3
131,41,17,6
131,41,18,2
131,41,19,4
131,41,20,0
131,41,21,0
131,41,22,0
131,41,23,0
131,41,24,0
131,41,25,0
131,41,26,0
131,41,27,0
131,41,28,0
132,41,1,8644
132,41,2,27203
132,41,3,10290
132,41,4,2557
132,41,5,6380
132,41,6,2916
132,41,7,650
132,41,8,7729
132,41,9,11878
132,41,10,9098
132,41,11,997
132,41,12,1671
132,41,13,30596
132,41,14,740
132,41,15,857
132,41,16,20301
132,41,17,8264
132,41,18,38396
132,41,19,4010
132,41,20,548
132,41,21,549
132,41,22,1146
132,41,23,746
132,41,24,370
132,41,25,2095
132,41,26,27
132,41,27,872
132,41,28,180
133,41,1,1984
133,41,2,5843
133,41,3,2147
133,41,4,948
133,41,5,975
133,41,6,334
133,41,7,84
133,41,8,613
133,41,9,481
133,41,10,200
133,41,11,70
133,41,12,172
133,41,13,1071
133,41,14,47
133,41,15,225
133,41,16,3635
133,41,17,2144
133,41,18,3036
133,41,19,2576
133,41,20,47
133,41,21,9
133,41,22,49
133,41,23,34
133,41,24,7
133,41,25,22
133,41,26,9
133,41,27,89
133,41,28,1
134,41,1,6
134,41,2,27
134,41,3,4
134,41,4,5
134,41,5,7
134,41,6,3
134,41,7,1
134,41,8,5
134,41,9,4
134,41,10,2
134,41,11,2
134,41,12,0
134,41,13,5
134,41,14,3
134,41,15,2
134,41,16,28
134,41,17,21
134,41,18,11
134,41,19,33
134,41,20,0
134,41,21,0
134,41,22,3
134,41,23,1
134,41,24,0
134,41,25,0
134,41,26,0
134,41,27,0
134,41,28,0
135,41,1,1705
135,41,2,12875
135,41,3,845
135,41,4,2892
135,41,5,696
135,41,6,854
135,41,7,3
135,41,8,919
135,41,9,132
135,41,10,13
135,41,11,194
135,41,12,925
135,41,13,11
135,41,14,974
135,41,15,1296
135,41,16,8153
135,41,17,5113
135,41,18,1712
135,41,19,3335
135,41,20,2
135,41,21,32
135,41,22,184
135,41,23,587
135,41,24,0
135,41,25,0
135,41,26,0
135,41,27,1
135,41,28,0
136,41,1,694
136,41,2,1494
136,41,3,72
136,41,4,523
136,41,5,27
136,41,6,79
136,41,7,91
136,41,8,217
136,41,9,847
136,41,10,248
136,41,11,17
136,41,12,308
136,41,13,654
136,41,14,108
136,41,15,257
136,41,16,771
136,41,17,885
136,41,18,1341
136,41,19,757
136,41,20,50
136,41,21,85
136,41,22,14
136,41,23,103
136,41,24,13
136,41,25,60
136,41,26,2
136,41,27,28
136,41,28,7
137,41,1,33643
137,41,2,97714
137,41,3,7946
137,41,4,21319
137,41,5,8089
137,41,6,12673
137,41,7,114648
137,41,8,21952
137,41,9,199719
137,41,10,123799
137,41,11,1624
137,41,12,8816
137,41,13,167808
137,41,14,12005
137,41,15,6869
137,41,16,97483
137,41,17,43843
137,41,18,197444
137,41,19,19593
137,41,20,82088
137,41,21,38263
137,41,22,3840
137,41,23,1904
137,41,24,12024
137,41,25,43183
137,41,26,1781
137,41,27,16093
137,41,28,3064
138,41,1,3
138,41,2,18
138,41,3,4
138,41,4,5
138,41,5,2
138,41,6,3
138,41,7,1
138,41,8,6
138,41,9,3
138,41,10,3
138,41,11,2
138,41,12,0
138,41,13,0
138,41,14,3
138,41,15,2
138,41,16,18
138,41,17,20
138,41,18,3
138,41,19,19
138,41,20,1
138,41,21,1
138,41,22,1
138,41,23,1
138,41,24,0
138,41,25,0
138,41,26,0
138,41,27,0
138,41,28,0
139,41,1,609
139,41,2,2110
139,41,3,80
139,41,4,637
139,41,5,78
139,41,6,207
139,41,7,57
139,41,8,363
139,41,9,1536
139,41,10,286
139,41,11,19
139,41,12,217
139,41,13,672
139,41,14,265
139,41,15,339
139,41,16,1178
139,41,17,1516
139,41,18,1272
139,41,19,1039
139,41,20,39
139,41,21,79
139,41,22,11
139,41,23,31
139,41,24,68
139,41,25,81
139,41,26,2
139,41,27,33
139,41,28,6
140,41,1,320
140,41,2,1626
140,41,3,264
140,41,4,258
140,41,5,386
140,41,6,161
140,41,7,151
140,41,8,125
140,41,9,443
140,41,10,252
140,41,11,305
140,41,12,62
140,41,13,433
140,41,14,190
140,41,15,42
140,41,16,894
140,41,17,1195
140,41,18,750
140,41,19,466
140,41,20,114
140,41,21,57
140,41,22,17
140,41,23,62
140,41,24,2
140,41,25,23
140,41,26,6
140,41,27,48
140,41,28,6
141,41,1,356
141,41,2,2090
141,41,3,462
141,41,4,578
141,41,5,411
141,41,6,482
141,41,7,1966
141,41,8,1040
141,41,9,2246
141,41,10,3793
141,41,11,153
141,41,12,111
141,41,13,6079
141,41,14,328
141,41,15,172
141,41,16,3221
141,41,17,2636
141,41,18,6433
141,41,19,1396
141,41,20,1508
141,41,21,1123
141,41,22,73
141,41,23,121
141,41,24,138
141,41,25,1170
141,41,26,33
141,41,27,362
141,41,28,122
142,41,1,395
142,41,2,2886
142,41,3,390
142,41,4,408
142,41,5,892
142,41,6,128
142,41,7,601
142,41,8,334
142,41,9,1441
142,41,10,529
142,41,11,256
142,41,12,138
142,41,13,1718
142,41,14,300
142,41,15,136
142,41,16,2179
142,41,17,1354
142,41,18,2109
142,41,19,1361
142,41,20,393
142,41,21,376
142,41,22,22
142,41,23,67
142,41,24,13
142,41,25,87
142,41,26,25
142,41,27,205
142,41,28,30
143,41,1,6207
143,41,2,8074
143,41,3,1733
143,41,4,2069
143,41,5,6005
143,41,6,1336
143,41,7,4626
143,41,8,1363
143,41,9,10974
143,41,10,8391
143,41,11,1594
143,41,12,1080
143,41,13,9497
143,41,14,1311
143,41,15,579
143,41,16,3554
143,41,17,4965
143,41,18,15698
143,41,19,5652
143,41,20,3128
143,41,21,3424
143,41,22,236
143,41,23,470
143,41,24,157
143,41,25,2146
143,41,26,183
143,41,27,1930
143,41,28,336
144,41,1,10950
144,41,2,30690
144,41,3,8399
144,41,4,3833
144,41,5,21230
144,41,6,2468
144,41,7,19327
144,41,8,11033
144,41,9,30131
144,41,10,35606
144,41,11,2232
144,41,12,656
144,41,13,32247
144,41,14,2661
144,41,15,731
144,41,16,41358
144,41,17,25195
144,41,18,43170
144,41,19,9479
144,41,20,12057
144,41,21,7322
144,41,22,500
144,41,23,999
144,41,24,2102
144,41,25,9326
144,41,26,673
144,41,27,4722
144,41,28,400
145,41,1,38411
145,41,2,106478
145,41,3,23907
145,41,4,29424
145,41,5,18817
145,41,6,11951
145,41,7,57
145,41,8,11560
145,41,9,3762
145,41,10,429
145,41,11,2835
145,41,12,12564
145,41,13,13595
145,41,14,4006
145,41,15,8396
145,41,16,93767
145,41,17,47001
145,41,18,51815
145,41,19,53396
145,41,20,27
145,41,21,107
145,41,22,1214
145,41,23,2803
145,41,24,1
145,41,25,60
145,41,26,5
145,41,27,90
145,41,28,15
146,41,1,4009
146,41,2,24019
146,41,3,1384
146,41,4,3900
146,41,5,9288
146,41,6,1732
146,41,7,20
146,41,8,2256
146,41,9,528
146,41,10,165
146,41,11,612
146,41,12,1165
146,41,13,587
146,41,14,604
146,41,15,3024
146,41,16,14040
146,41,17,12637
146,41,18,4584
146,41,19,8234
146,41,20,14
146,41,21,52
146,41,22,452
146,41,23,638
146,41,24,0
146,41,25,4
146,41,26,2
146,41,27,23
146,41,28,2
147,41,1,470
147,41,2,4731
147,41,3,454
147,41,4,1098
147,41,5,1724
147,41,6,448
147,41,7,14
147,41,8,369
147,41,9,542
147,41,10,66
147,41,11,827
147,41,12,58
147,41,13,2
147,41,14,585
147,41,15,808
147,41,16,2469
147,41,17,4494
147,41,18,472
147,41,19,3400
147,41,20,1
147,41,21,101
147,41,22,95
147,41,23,130
147,41,24,0
147,41,25,2
147,41,26,0
147,41,27,7
147,41,28,3
148,41,1,176
148,41,2,213
148,41,3,9
148,41,4,70
148,41,5,18
148,41,6,6
148,41,7,2
148,41,8,37
148,41,9,111
148,41,10,12
148,41,11,4
148,41,12,9
148,41,13,1
148,41,14,2
148,41,15,41
148,41,16,110
148,41,17,190
148,41,18,176
148,41,19,201
148,41,20,1
148,41,21,2
148,41,22,5
148,41,23,12
148,41,24,0
148,41,25,3
148,41,26,0
148,41,27,2
148,41,28,1
149,41,1,19064
149,41,2,93768
149,41,3,32018
149,41,4,13594
149,41,5,17437
149,41,6,5926
149,41,7,239
149,41,8,8142
149,41,9,1544
149,41,10,2618
149,41,11,1947
149,41,12,8005
149,41,13,13100
149,41,14,1290
149,41,15,4104
149,41,16,45200
149,41,17,18532
149,41,18,31878
149,41,19,33681
149,41,20,165
149,41,21,312
149,41,22,1566
149,41,23,1003
149,41,24,7
149,41,25,363
149,41,26,16
149,41,27,586
149,41,28,30
150,41,1,122575
150,41,2,508313
150,41,3,58265
150,41,4,112683
150,41,5,106953
150,41,6,54756
150,41,7,887
150,41,8,35748
150,41,9,12168
150,41,10,3909
150,41,11,8628
150,41,12,53957
150,41,13,13757
150,41,14,22435
150,41,15,27820
150,41,16,259268
150,41,17,143137
150,41,18,135823
150,41,19,204462
150,41,20,774
150,41,21,815
150,41,22,10218
150,41,23,5800
150,41,24,1
150,41,25,724
150,41,26,84
150,41,27,1075
150,41,28,129
151,41,1,1195
151,41,2,5985
151,41,3,1501
151,41,4,611
151,41,5,7295
151,41,6,22
151,41,7,13803
151,41,8,848
151,41,9,8061
151,41,10,17293
151,41,11,2210
151,41,12,229
151,41,13,13100
151,41,14,790
151,41,15,74
151,41,16,4439
151,41,17,3183
151,41,18,14256
151,41,19,1517
151,41,20,9997
151,41,21,8303
151,41,22,36
151,41,23,264
151,41,24,1094
151,41,25,4609
151,41,26,165
151,41,27,922
151,41,28,341
152,41,1,12
152,41,2,118
152,41,3,11
152,41,4,20
152,41,5,20
152,41,6,17
152,41,7,6
152,41,8,9
152,41,9,14
152,41,10,9
152,41,11,7
152,41,12,2
152,41,13,10
152,41,14,11
152,41,15,14
152,41,16,24
152,41,17,97
152,41,18,23
152,41,19,61
152,41,20,3
152,41,21,3
152,41,22,1
152,41,23,2
152,41,24,0
152,41,25,0
152,41,26,0
152,41,27,1
152,41,28,0
153,41,1,38
153,41,2,193
153,41,3,17
153,41,4,37
153,41,5,56
153,41,6,6
153,41,7,8
153,41,8,12
153,41,9,42
153,41,10,14
153,41,11,17
153,41,12,5
153,41,13,49
153,41,14,18
153,41,15,23
153,41,16,73
153,41,17,178
153,41,18,87
153,41,19,91
153,41,20,6
153,41,21,5
153,41,22,1
153,41,23,3
153,41,24,0
153,41,25,0
153,41,26,0
153,41,27,2
153,41,28,0
154,41,1,29
154,41,2,139
154,41,3,13
154,41,4,34
154,41,5,23
154,41,6,14
154,41,7,9
154,41,8,10
154,41,9,37
154,41,10,19
154,41,11,22
154,41,12,5
154,41,13,36
154,41,14,15
154,41,15,21
154,41,16,39
154,41,17,145
154,41,18,65
154,41,19,64
154,41,20,6
154,41,21,6
154,41,22,1
154,41,23,2
154,41,24,0
154,41,25,1
154,41,26,0
154,41,27,2
154,41,28,0
155,41,1,25
155,41,2,191
155,41,3,9
155,41,4,40
155,41,5,23
155,41,6,26
155,41,7,10
155,41,8,49
155,41,9,35
155,41,10,18
155,41,11,8
155,41,12,2
155,41,13,134
155,41,14,30
155,41,15,18
155,41,16,184
155,41,17,169
155,41,18,159
155,41,19,174
155,41,20,3
155,41,21,3
155,41,22,6
155,41,23,4
155,41,24,1
155,41,25,2
155,41,26,0
155,41,27,2
155,41,28,0
156,41,1,6
156,41,2,30
156,41,3,3
156,41,4,6
156,41,5,9
156,41,6,2
156,41,7,0
156,41,8,2
156,41,9,1
156,41,10,0
156,41,11,1
156,41,12,1
156,41,13,0
156,41,14,1
156,41,15,4
156,41,16,31
156,41,17,11
156,41,18,6
156,41,19,13
156,41,20,0
156,41,21,0
156,41,22,1
156,41,23,1
156,41,24,0
156,41,25,0
156,41,26,0
156,41,27,0
156,41,28,0
157,41,1,18
157,41,2,102
157,41,3,8
157,41,4,13
157,41,5,35
157,41,6,7
157,41,7,96
157,41,8,5
157,41,9,69
157,41,10,175
157,41,11,10
157,41,12,1
157,41,13,156
157,41,14,10
157,41,15,3
157,41,16,23
157,41,17,39
157,41,18,173
157,41,19,33
157,41,20,71
157,41,21,67
157,41,22,0
157,41,23,4
157,41,24,17
157,41,25,42
157,41,26,1
157,41,27,18
157,41,28,2
158,41,1,4691
158,41,2,11447
158,41,3,450
158,41,4,2605
158,41,5,609
158,41,6,629
158,41,7,1888
158,41,8,1800
158,41,9,8134
158,41,10,2719
158,41,11,104
158,41,12,1164
158,41,13,4576
158,41,14,625
158,41,15,2068
158,41,16,4275
158,41,17,7111
158,41,18,9196
158,41,19,7049
158,41,20,1421
158,41,21,705
158,41,22,148
158,41,23,893
158,41,24,111
158,41,25,760
158,41,26,59
158,41,27,478
158,41,28,47
159,41,1,1430
159,41,2,5450
159,41,3,451
159,41,4,700
159,41,5,719
159,41,6,695
159,41,7,12121
159,41,8,1407
159,41,9,9405
159,41,10,13995
159,41,11,606
159,41,12,18
159,41,13,9678
159,41,14,483
159,41,15,265
159,41,16,2281
159,41,17,2852
159,41,18,11089
159,41,19,1622
159,41,20,9140
159,41,21,6092
159,41,22,20
159,41,23,196
159,41,24,1450
159,41,25,2906
159,41,26,163
159,41,27,1985
159,41,28,365
160,41,1,9616
160,41,2,35292
160,41,3,12103
160,41,4,5410
160,41,5,5307
160,41,6,1991
160,41,7,15
160,41,8,3110
160,41,9,1503
160,41,10,212
160,41,11,695
160,41,12,2085
160,41,13,6833
160,41,14,1433
160,41,15,1557
160,41,16,19805
160,41,17,12703
160,41,18,16357
160,41,19,14868
160,41,20,7
160,41,21,24
160,41,22,445
160,41,23,331
160,41,24,2
160,41,25,27
160,41,26,1
160,41,27,51
160,41,28,4
161,41,1,23
161,41,2,142
161,41,3,33
161,41,4,13
161,41,5,24
161,41,6,10
161,41,7,4
161,41,8,13
161,41,9,15
161,41,10,4
161,41,11,7
161,41,12,3
161,41,13,5
161,41,14,11
161,41,15,6
161,41,16,76
161,41,17,56
161,41,18,29
161,41,19,40
161,41,20,3
161,41,21,2
161,41,22,2
161,41,23,2
161,41,24,0
161,41,25,0
161,41,26,0
161,41,27,0
161,41,28,0
162,41,1,816
162,41,2,3874
162,41,3,296
162,41,4,395
162,41,5,1597
162,41,6,397
162,41,7,6849
162,41,8,797
162,41,9,6818
162,41,10,11694
162,41,11,303
162,41,12,12
162,41,13,8972
162,41,14,335
162,41,15,129
162,41,16,2032
162,41,17,1079
162,41,18,9775
162,41,19,607
162,41,20,5141
162,41,21,4513
162,41,22,8
162,41,23,133
162,41,24,714
162,41,25,2502
162,41,26,94
162,41,27,1811
162,41,28,162
163,41,1,1161
163,41,2,2832
163,41,3,748
163,41,4,483
163,41,5,198
163,41,6,254
163,41,7,9
163,41,8,270
163,41,9,114
163,41,10,30
163,41,11,108
163,41,12,168
163,41,13,69
163,41,14,155
163,41,15,238
163,41,16,2723
163,41,17,1687
163,41,18,1226
163,41,19,710
163,41,20,5
163,41,21,33
163,41,22,37
163,41,23,41
163,41,24,0
163,41,25,2
163,41,26,0
163,41,27,8
163,41,28,1
164,41,1,5834
164,41,2,18318
164,41,3,6694
164,41,4,3742
164,41,5,3652
164,41,6,1703
164,41,7,7
164,41,8,1902
164,41,9,459
164,41,10,92
164,41,11,227
164,41,12,1491
164,41,13,206
164,41,14,1085
164,41,15,1000
164,41,16,10915
164,41,17,5682
164,41,18,6026
164,41,19,7937
164,41,20,2
164,41,21,32
164,41,22,297
164,41,23,436
164,41,24,0
164,41,25,13
164,41,26,0
164,41,27,16
164,41,28,2
165,41,1,1370
165,41,2,4926
165,41,3,1729
165,41,4,658
165,41,5,1843
165,41,6,235
165,41,7,1
165,41,8,441
165,41,9,79
165,41,10,8
165,41,11,87
165,41,12,250
165,41,13,269
165,41,14,241
165,41,15,226
165,41,16,3115
165,41,17,1603
165,41,18,1626
165,41,19,2030
165,41,20,1
165,41,21,5
165,41,22,118
165,41,23,224
165,41,24,0
165,41,25,1
165,41,26,0
165,41,27,1
165,41,28,0
166,41,1,25
166,41,2,394
166,41,3,79
166,41,4,122
166,41,5,24
166,41,6,91
166,41,7,259
166,41,8,133
166,41,9,151
166,41,10,211
166,41,11,27
166,41,12,40
166,41,13,754
166,41,14,98
166,41,15,25
166,41,16,540
166,41,17,297
166,41,18,779
166,41,19,284
166,41,20,203
166,41,21,79
166,41,22,18
166,41,23,11
166,41,24,20
166,41,25,46
166,41,26,1
166,41,27,21
166,41,28,9
167,41,1,322
167,41,2,4687
167,41,3,1181
167,41,4,524
167,41,5,403
167,41,6,809
167,41,7,10131
167,41,8,941
167,41,9,7449
167,41,10,26318
167,41,11,688
167,41,12,135
167,41,13,16064
167,41,14,679
167,41,15,55
167,41,16,2918
167,41,17,2367
167,41,18,16380
167,41,19,844
167,41,20,7674
167,41,21,7135
167,41,22,31
167,41,23,174
167,41,24,3218
167,41,25,4840
167,41,26,222
167,41,27,2574
167,41,28,517
168,41,1,12634
168,41,2,29648
168,41,3,2256
168,41,4,2335
168,41,5,21927
168,41,6,4209
168,41,7,17503
168,41,8,7020
168,41,9,17904
168,41,10,24214
168,41,11,4311
168,41,12,1828
168,41,13,13383
168,41,14,2306
168,41,15,2256
168,41,16,29791
168,41,17,17704
168,41,18,25962
168,41,19,21013
168,41,20,11795
168,41,21,10947
168,41,22,1227
168,41,23,1247
168,41,24,919
168,41,25,4133
168,41,26,650
168,41,27,5938
168,41,28,526
169,41,1,18288
169,41,2,47776
169,41,3,14152
169,41,4,4147
169,41,5,29331
169,41,6,5718
169,41,7,196
169,41,8,4964
169,41,9,2244
169,41,10,531
169,41,11,1199
169,41,12,1895
169,41,13,556
169,41,14,575
169,41,15,2978
169,41,16,41631
169,41,17,19634
169,41,18,18780
169,41,19,13032
169,41,20,115
169,41,21,141
169,41,22,954
169,41,23,1846
169,41,24,1
169,41,25,19
169,41,26,9
169,41,27,67
169,41,28,27
170,41,1,935
170,41,2,3498
170,41,3,868
170,41,4,334
170,41,5,480
170,41,6,318
170,41,7,5747
170,41,8,621
170,41,9,7662
170,41,10,18443
170,41,11,495
170,41,12,44
170,41,13,9997
170,41,14,372
170,41,15,54
170,41,16,1867
170,41,17,1758
170,41,18,10887
170,41,19,1259
170,41,20,4337
170,41,21,4670
170,41,22,27
170,41,23,132
170,41,24,724
170,41,25,2931
170,41,26,27
170,41,27,1571
170,41,28,155
171,41,1,14826
171,41,2,74028
171,41,3,2727
171,41,4,13108
171,41,5,23964
171,41,6,2286
171,41,7,16
171,41,8,6827
171,41,9,1191
171,41,10,175
171,41,11,2592
171,41,12,2029
171,41,13,1627
171,41,14,1215
171,41,15,8036
171,41,16,65118
171,41,17,45142
171,41,18,16349
171,41,19,30330
171,41,20,16
171,41,21,102
171,41,22,1378
171,41,23,1638
171,41,24,0
171,41,25,3
171,41,26,1
171,41,27,23
171,41,28,4
172,41,1,3003
172,41,2,17575
172,41,3,4934
172,41,4,2775
172,41,5,3758
172,41,6,2092
172,41,7,2381
172,41,8,1674
172,41,9,3341
172,41,10,1765
172,41,11,284
172,41,12,177
172,41,13,9832
172,41,14,1986
172,41,15,666
172,41,16,10452
172,41,17,10560
172,41,18,12826
172,41,19,4331
172,41,20,1854
172,41,21,974
172,41,22,249
172,41,23,572
172,41,24,118
172,41,25,319
172,41,26,10
172,41,27,102
172,41,28,62
173,41,1,4122
173,41,2,30834
173,41,3,1167
173,41,4,7604
173,41,5,1067
173,41,6,2751
173,41,7,18807
173,41,8,5389
173,41,9,37224
173,41,10,42145
173,41,11,325
173,41,12,3084
173,41,13,34040
173,41,14,2610
173,41,15,4956
173,41,16,11792
173,41,17,9339
173,41,18,38059
173,41,19,8856
173,41,20,15100
173,41,21,9607
173,41,22,244
173,41,23,614
173,41,24,5214
173,41,25,11986
173,41,26,335
173,41,27,6309
173,41,28,686
174,41,1,135
174,41,2,451
174,41,3,44
174,41,4,78
174,41,5,116
174,41,6,46
174,41,7,72
174,41,8,58
174,41,9,206
174,41,10,81
174,41,11,72
174,41,12,6
174,41,13,139
174,41,14,50
174,41,15,52
174,41,16,251
174,41,17,341
174,41,18,275
174,41,19,243
174,41,20,43
174,41,21,31
174,41,22,5
174,41,23,11
174,41,24,1
174,41,25,5
174,41,26,3
174,41,27,25
174,41,28,1
175,41,1,2759
175,41,2,25236
175,41,3,2015
175,41,4,6188
175,41,5,3138
175,41,6,2048
175,41,7,3
175,41,8,1253
175,41,9,206
175,41,10,53
175,41,11,354
175,41,12,1938
175,41,13,31
175,41,14,2182
175,41,15,2539
175,41,16,16720
175,41,17,9141
175,41,18,2786
175,41,19,7983
175,41,20,3
175,41,21,46
175,41,22,242
175,41,23,792
175,41,24,0
175,41,25,1
175,41,26,0
175,41,27,2
175,41,28,1
176,41,1,3759
176,41,2,12448
176,41,3,1036
176,41,4,3052
176,41,5,4302
176,41,6,1003
176,41,7,3
176,41,8,1258
176,41,9,182
176,41,10,30
176,41,11,251
176,41,12,297
176,41,13,6
176,41,14,944
176,41,15,1842
176,41,16,11855
176,41,17,6331
176,41,18,3740
176,41,19,5026
176,41,20,2
176,41,21,27
176,41,22,519
176,41,23,1057
176,41,24,0
176,41,25,1
176,41,26,0
176,41,27,5
176,41,28,0
177,41,1,6698
177,41,2,14344
177,41,3,543
177,41,4,4391
177,41,5,533
177,41,6,706
177,41,7,876
177,41,8,2128
177,41,9,8835
177,41,10,3945
177,41,11,74
177,41,12,159
177,41,13,1187
177,41,14,618
177,41,15,2151
177,41,16,8447
177,41,17,6271
177,41,18,7855
177,41,19,7516
177,41,20,577
177,41,21,371
177,41,22,99
177,41,23,162
177,41,24,201
177,41,25,1099
177,41,26,38
177,41,27,584
177,41,28,83
178,41,1,6144
178,41,2,19842
178,41,3,4033
178,41,4,2378
178,41,5,10051
178,41,6,1647
178,41,7,80
178,41,8,3279
178,41,9,423
178,41,10,377
178,41,11,1022
178,41,12,123
178,41,13,3336
178,41,14,1037
178,41,15,1011
178,41,16,16359
178,41,17,11460
178,41,18,9438
178,41,19,7521
178,41,20,51
178,41,21,144
178,41,22,1226
178,41,23,939
178,41,24,0
178,41,25,11
178,41,26,1
178,41,27,24
178,41,28,8
179,41,1,2080
179,41,2,6552
179,41,3,1332
179,41,4,1625
179,41,5,1121
179,41,6,812
179,41,7,2841
179,41,8,1878
179,41,9,3029
179,41,10,7083
179,41,11,138
179,41,12,745
179,41,13,5757
179,41,14,187
179,41,15,236
179,41,16,3580
179,41,17,1412
179,41,18,7759
179,41,19,1615
179,41,20,2265
179,41,21,1371
179,41,22,103
179,41,23,66
179,41,24,103
179,41,25,1434
179,41,26,83
179,41,27,1339
179,41,28,27
180,41,1,2205
180,41,2,15759
180,41,3,4250
180,41,4,981
180,41,5,13143
180,41,6,2056
180,41,7,28870
180,41,8,3371
180,41,9,27727
